date,no2,so2,o3,pm10,pm25
2024-06-26,5.470588235294118,2.823529411764706,89.2279411764706,22.040470588235294,10.315
2024-06-27,3.875,2.0625,70.7109375,17.9940625,7.3434375
2024-06-28,6.533333333333333,2.1333333333333333,65.24166666666666,15.8976,6.537
2024-06-29,2.5059411764705883,2.0,72.68382352941177,11.559823529411764,5.442352941176471
2024-06-30,2.6842105263157894,2.210526315789474,64.0592105263158,10.183368421052633,5.570526315789474
2024-07-01,4.066666666666666,2.066666666666667,52.55833333333333,10.862266666666667,6.147
2024-07-02,11.777777777777779,2.611111111111111,76.08333333333333,22.949944444444444,7.595000000000001
2024-07-03,11.285714285714286,2.857142857142857,84.125,29.884500000000003,11.613214285714287
2024-07-04,11.069285714285714,3.230769230769231,95.49128571428571,29.098285714285712,14.236642857142856
2024-07-05,7.1,3.0,105.21606666666666,25.874466666666667,13.616800000000001
2024-07-06,4.1360769230769225,2.0833333333333335,87.94923076923077,25.931615384615384,11.086538461538462
2024-07-07,2.948571428571429,2.5714285714285716,73.28442857142856,17.043857142857142,7.234714285714285
2024-07-08,5.875,2.8125,88.6640625,15.472625,6.3590625
2024-07-09,8.779882352941177,3.066666666666667,86.44788235294118,22.232647058823527,9.052941176470588
2024-07-10,7.4098125,3.2,73.888375,22.407062500000002,9.472375
2024-07-11,9.866666666666667,3.0,64.36666666666666,24.107733333333332,11.109
2024-07-12,6.176470588235294,2.764705882352941,73.78676470588235,22.885235294117646,10.760529411764706
2024-07-14,2.0625,3.25,85.95071428571428,15.3278,6.546600000000001
2024-07-15,6.294117647058823,3.1176470588235294,82.56617647058823,15.579647058823529,6.953823529411765
2024-07-16,7.421692307692307,2.8333333333333335,54.96784615384615,17.74623076923077,7.365615384615385
2024-07-17,11.571428571428571,3.0,72.57085714285714,24.18035714285714,10.17357142857143
2024-07-18,11.5,3.0,84.14406666666667,27.929266666666667,11.1758
2024-07-19,12.8125,3.0,66.0,39.1434375,14.1496875
2024-07-20,6.873909090909091,3.0,77.99249999999999,53.631499999999996,15.730416666666668
2024-07-21,3.877846153846154,2.4615384615384617,68.09753846153846,19.99653846153846,8.086384615384615
2024-07-22,7.914444444444445,2.888888888888889,81.6072,17.4268,8.116800000000001
2024-07-23,14.857142857142858,2.857142857142857,80.49107142857143,25.359214285714284,9.997857142857143
